brand,total,5*,4*,3*,2*,1*,nps,
Axe,108,60,18,9,7,14,
Axe,685,362,146,90,33,54,
Dove,7654,5339,1561,479,107,168,
Dove,8,4,2,1,0,1,
Dove,7559,4157,1728,775,315,584,
Dove,1591,926,375,184,42,64,
Dove,206,115,37,33,12,9,
Dove,44,30,10,4,0,0,
Dove,2428,1508,565,210,49,96,
Dove,131,84,28,11,3,5,
Dove,1185,702,284,129,31,39,
Dove,6,4,1,1,0,0,
Dove,528,291,130,63,16,28,
Dove,931,568,209,91,29,34,
Dove,2775,1765,642,216,78,74,
Dove,111,61,34,14,0,2,
Dove,186,101,41,26,5,13,
Dove,15,10,3,2,0,0,
Dove,779,386,150,100,47,96,
Dove,69,41,15,6,3,4,
Dove,3,3,0,0,0,0,
Lifebuoy,18,10,4,1,1,2,
Lifebuoy,6,5,0,1,0,0,
Lifebuoy,7,3,1,0,1,2,
Lifebuoy,4,2,1,1,0,0,
Lifebuoy,8,6,0,0,1,1,
Lifebuoy,5,2,0,2,0,1,
Lux,799,495,188,71,20,25,
Lux,382,225,93,43,6,15,
Lux,4,1,2,0,0,1,
Lux,515,275,129,58,25,28,
Lux,7,2,0,2,0,3,
Lux,281,158,66,38,4,15,
Lux,3,2,0,0,0,1,
Lux,4,1,0,0,1,2,
Lux,289,159,55,45,15,15,
Lux,6,1,1,0,1,3,
Pepsodent,5,1,0,0,0,4,
Ponds,244,137,56,23,10,18,
Ponds,366,176,105,55,17,13,
Ponds,3,0,1,0,0,2,
Ponds,3,1,1,0,1,0,
Ponds,8,2,3,1,2,0,
Ponds,6,3,1,1,0,1,
Ponds,79,45,17,7,1,9,
Ponds,11,7,0,2,0,2,
Ponds,1838,1031,461,199,63,84,
Ponds,74,42,21,5,1,5,
Ponds,2645,1540,624,300,77,104,
Ponds,17,8,3,2,0,4,
Ponds,6,3,2,1,0,0,
Ponds,2437,1511,544,222,58,102,
Ponds,16,10,2,2,1,1,
Sunsilk,4398,2647,944,465,150,192,
Sunsilk,2157,1229,455,273,85,115,
Sunsilk,2765,1671,581,284,99,130,
Sunsilk,1686,899,416,204,69,98,
Sunsilk,3,1,0,1,0,1,
Sunsilk,125,88,14,9,4,10,
Sunsilk,125,93,13,12,0,7,
Sunsilk,50,31,10,5,2,2,
Sunsilk,15,12,2,1,0,0,
Sunsilk,6,5,1,0,0,0,
Sunsilk,62,32,20,3,2,5,
Sunsilk,4,2,0,0,1,1,
Sunsilk,14,7,2,3,0,2,
Sunsilk,64,40,12,6,2,4,
Sunsilk,5,3,1,0,0,1,
Sunsilk,23,14,5,1,3,0,
Sunsilk,1993,1171,468,171,73,110,
Sunsilk,6,5,1,0,0,0,
TRESemme,9561,5297,2619,946,295,404,
TRESemme,249,129,50,26,15,29,
TRESemme,849,461,228,93,23,44,
TRESemme,797,493,175,72,25,32,
TRESemme,3875,2326,919,346,104,180,
TRESemme,172,104,39,13,6,10,
TRESemme,1734,1002,431,152,58,91,
TRESemme,3875,2326,919,346,104,180,
TRESemme,1373,730,336,163,47,97,
TRESemme,2460,1576,546,191,41,106,
TRESemme,3346,2013,810,326,92,105,
TRESemme,586,333,141,65,20,27,
TRESemme,5,5,0,0,0,0,
TRESemme,1410,838,329,162,44,37,
TRESemme,3,2,1,0,0,0,
TRESemme,1119,645,270,112,44,48,
TRESemme,8,6,0,1,1,0,
TRESemme,18,7,5,1,1,4,
TRESemme,4,2,2,0,0,0,
TRESemme,473,264,96,38,20,55,
TRESemme,6,2,4,0,0,0,
TRESemme,1563,911,405,157,30,60,
TRESemme,393,233,100,44,6,10,
TRESemme,25,10,4,5,1,5,
TRESemme,11,4,4,3,0,0,
TRESemme,6,6,0,0,0,0,
TRESemme,11,2,4,4,0,1,
TRESemme,38,17,12,3,1,5,
TRESemme,18,11,4,1,1,1,
TRESemme,1926,1089,431,206,77,123,
TRESemme,6,3,2,1,0,0,
TRESemme,489,213,133,82,25,36,
TRESemme,1188,802,253,76,21,36,
Vaseline,6514,3988,1536,550,188,252,
Vaseline,1998,1173,476,197,55,97,
Vaseline,1703,966,446,161,51,79,
Vaseline,211,139,40,14,7,11,
Vaseline,11606,7046,2694,1031,302,533,
Vaseline,5,5,0,0,0,0,
Vaseline,1416,819,327,148,55,67,
Vaseline,1082,674,261,86,24,37,
Vaseline,2382,1325,527,277,97,156,
Vaseline,13,10,2,0,1,0,
Vaseline,1042,566,244,114,57,61,
Vaseline,843,454,179,105,46,59,
Vaseline,699,428,162,61,21,27,
Vaseline,180,103,42,12,6,17,
Vaseline,4962,2843,1258,487,154,220,
Vaseline,699,428,162,61,21,27,
Vaseline,169,92,36,18,11,12,
Vaseline,1042,566,244,114,57,61,
Vaseline,24,14,6,1,0,3,
Aviance,14,5,3,0,3,3,
Aviance,16,4,1,4,3,4,
Clear,963,593,213,83,22,52,
Clear,949,596,211,82,22,38,
Clear,353,211,75,37,7,23,
Clear,2260,1406,471,208,72,103,
Clear,2,2,0,0,0,0,
Clear,32,12,9,3,3,5,
Clear,3,2,0,0,0,1,
Clear,103,59,20,13,4,7,
Clear,153,89,37,16,3,8,
Clear,2135,1223,513,204,85,110,
Clear,20,15,3,1,0,1,
Clear,55,35,8,8,2,2,
Clear,320,156,88,41,12,23,
Clear,3,0,1,1,0,1,
Clear,11,4,0,1,2,4,
Clear,4,2,0,0,1,1,
Clear,126,65,24,13,3,21,
Clear,1811,1115,425,155,56,60,
Closeup,5,4,0,0,0,1,
Closeup,4,0,0,0,2,2,
Closeup,9,5,2,1,0,1,
Closeup,14,8,4,0,1,1,
Closeup,3,0,1,1,0,1,
Closeup,3,2,0,0,0,1,
Closeup,38,10,8,8,4,8,
Pears,5213,3342,1206,393,110,162,
Pears,437,167,90,88,39,53,
Pears,5,3,1,1,0,0,
Pears,3,0,1,1,0,1,
Pears,3,3,0,0,0,0,
Pears,4,2,2,0,0,0,
Pears,4,0,1,0,1,2,
Pears,4,1,1,2,0,0,
Pears,13,5,1,1,0,6,
Pears,6,1,1,1,0,3,
Lakme,6762,3777,1658,806,233,288,
Lakme,14282,8079,3257,1541,562,843,
Lakme,21718,13544,5265,1769,492,648,
Lakme,16979,9534,4276,1965,551,653,
Lakme,5274,2788,1359,630,212,285,
Lakme,18154,10363,4446,1921,577,847,
Lakme,5274,2788,1359,630,212,285,
Lakme,7600,4260,1697,811,342,490,
Lakme,17396,9530,4334,2057,683,792,
Lakme,3035,1603,806,367,119,140,
Lakme,6292,3478,1527,709,242,336,
Lakme,6292,3478,1527,709,242,336,
Lakme,2564,1488,558,288,81,149,
Lakme,6996,4192,1636,693,207,268,
Lakme,180,122,36,15,2,5,
Lakme,20116,10975,4908,2373,856,1004,
Lakme,5026,2762,1205,573,192,294,
Lakme,13893,7504,3614,1581,487,707,
Lakme,6996,4192,1636,693,207,268,
TIGI,21,14,3,4,0,0,
TIGI,79,49,13,5,4,8,
TIGI,77,54,17,1,1,4,
TIGI,12,7,4,0,1,0,
TIGI,85,54,19,3,1,8,
TIGI,16,10,2,1,2,1,
TIGI,21,15,6,0,0,0,
TIGI,4,3,0,0,0,1,
TIGI,7,5,1,0,0,1,
TIGI,6,3,0,2,0,1,
TIGI,75,44,16,8,3,4,
TIGI,19,11,6,0,1,1,
TIGI,10,9,1,0,0,0,
TIGI,11,7,1,1,0,2,
TIGI,18,12,3,3,0,0,
TIGI,9,8,1,0,0,0,
TIGI,11,9,2,0,0,0,
TIGI,76,48,17,6,1,4,
TIGI,3,3,0,0,0,0,
TIGI,8,6,0,2,0,0,
TIGI,54,26,13,7,4,4,
TIGI,27,13,7,5,1,1,
TIGI,22,13,5,2,1,1,
TIGI,5,2,1,1,0,1,
TIGI,3,3,0,0,0,0,
TIGI,36,24,6,1,4,1,
TIGI,6,3,1,2,0,0,
TIGI,14,10,2,0,1,1,
TIGI,14,6,4,2,1,1,
Toni&Guy,213,105,41,33,12,22,
Toni&Guy,5,2,0,2,0,1,
Toni&Guy,58,30,11,4,5,8,
Toni&Guy,201,104,49,23,11,14,
Toni&Guy,3,2,1,0,0,0,
Toni&Guy,25,11,6,2,0,6,
Toni&Guy,7,6,0,0,0,1,
Toni&Guy,1,0,0,0,0,1,
Toni&Guy,243,120,62,34,14,13,
Toni&Guy,10,4,3,0,0,3,
Toni&Guy,4,1,1,1,0,1,
Toni&Guy,283,122,64,53,13,31,
Brylcreem,112,49,26,15,4,18,
Brylcreem,343,190,67,43,18,25,
Brylcreem,50,24,14,4,5,3,
Brylcreem,404,233,71,44,23,33,
Brylcreem,210,107,52,29,8,14,
Brylcreem,14,7,4,1,1,1,
Brylcreem,3,0,2,0,1,0,
Brylcreem,5,0,2,0,3,0,
Brylcreem,49,28,9,7,1,4,
Brylcreem,18,13,3,1,1,0,
Brylcreem,110,59,33,15,1,2,
Brylcreem,15,8,1,1,2,3,
Brylcreem,13,7,3,3,0,0,
Brylcreem,24,13,4,4,1,2,
Brylcreem,70,32,17,8,4,9,
Brylcreem,8,4,0,2,0,2,
Brylcreem,20,12,5,1,0,2,
Brylcreem,12,7,2,2,0,1,
Brylcreem,33,18,4,5,1,5,
Brylcreem,22,12,4,5,1,0,
Brylcreem,6,5,0,0,0,1,
Brylcreem,156,63,38,20,12,23,
Brylcreem,9,3,3,1,0,2,
Brylcreem,21,11,5,3,1,1,
Brylcreem,42,14,6,14,2,6,
Brylcreem,225,118,52,34,7,14,
Brylcreem,35,19,8,3,2,3,
Clinic Plus,399,244,77,39,11,28,
Clinic Plus,85,43,22,10,5,5,
Clinic Plus,10,4,3,0,1,2,
Clinic Plus,81,47,18,4,3,9,
Clinic Plus,2048,1223,432,208,72,113,
Clinic Plus,13,7,2,0,0,4,
Clinic Plus,8,4,0,1,0,3,
Clinic Plus,5,4,0,0,0,1,
Clinic Plus,3,3,0,0,0,0,
Clinic Plus,3,1,1,0,0,1,
Clinic Plus,3,3,0,0,0,0,
Clinic Plus,399,244,77,39,11,28,
Clinic Plus,12,9,1,0,1,1,
Clinic Plus,63,33,15,5,2,8,
Clinic Plus,3,3,0,0,0,0,
Clinic Plus,888,466,204,103,44,71,
Elle 18,20,10,8,1,0,1,
Elle 18,10,4,2,2,1,1,
Elle 18,2015,1156,494,213,60,92,
Elle 18,100,55,25,13,3,4,
Elle 18,66,34,23,3,2,4,
Elle 18,80,46,16,9,3,6,
Elle 18,63,33,18,8,0,4,
Hamam,5,1,3,0,0,1,
Hamam,7,6,1,0,0,0,
Hamam,8,4,2,1,0,1,
Hamam,1,0,0,0,0,1,
Hamam,10,4,1,2,1,2,
Indulekha,261,113,51,40,22,35,
Indulekha,348,168,60,27,24,69,
Indulekha,319,153,54,35,24,53,
Indulekha,129,45,23,15,11,35,
Indulekha,1062,515,188,127,61,171,
Indulekha,417,196,96,48,31,46,
Indulekha,45,24,8,2,5,6,
Indulekha,384,168,58,40,28,90,
Indulekha,19,7,6,2,1,3,
Indulekha,31,13,6,4,3,5,
Indulekha,5,2,1,1,0,1,
Indulekha,2699,1214,586,345,164,390,
Indulekha,41,22,5,4,1,9,
Indulekha,1034,496,168,116,68,186,
Indulekha,1181,527,222,169,71,192,
Indulekha,27,11,7,5,1,3,
Indulekha,9,6,1,0,1,1,
Indulekha,63,31,11,5,6,10,
Indulekha,2831,1325,443,314,200,549,
Indulekha,3181,1439,649,384,190,519,
Indulekha,72,31,13,9,5,14,
Indulekha,183,75,33,25,14,36,
Indulekha,222,108,40,34,11,29,
Indulekha,562,270,94,72,28,98,
Indulekha,39,17,12,6,1,3,
Lever ayush,219,131,45,25,8,10,
Lever ayush,412,222,111,50,14,15,
Lever ayush,12,6,4,1,0,1,
Lever ayush,19,11,2,0,1,5,
Liril,209,113,55,23,11,7,
Liril,49,27,10,5,2,5,
Liril,72,30,13,9,8,12,
Liril,63,34,8,12,2,7,
Liril,3,1,0,1,0,1,
Pure Derm,250,137,58,26,12,17,
Pure Derm,10,5,2,1,1,1,
Pure Derm,4,2,1,0,0,1,
Pure Derm,1,0,1,0,0,0,
PureIT,69,40,18,5,3,3,
PureIT,216,125,46,11,7,27,
PureIT,376,200,93,24,11,48,
PureIT,65,34,17,7,1,6,
PureIT,44,24,10,5,1,4,
PureIT,18,9,4,1,0,4,
PureIT,32,14,11,3,2,2,
PureIT,62,30,12,4,7,9,
PureIT,146,64,38,13,4,27,
PureIT,40,17,10,3,3,7,
PureIT,233,121,61,17,9,25,
PureIT,316,181,72,30,7,26,
PureIT,5,3,1,1,0,0,
PureIT,34,13,9,3,4,5,
PureIT,38,17,7,6,4,4,
PureIT,8,4,2,0,1,1,
PureIT,3,0,3,0,0,0,
PureIT,269,123,65,27,21,33,
PureIT,46,21,12,4,1,8,
PureIT,6,3,2,0,0,1,
PureIT,106,56,18,12,3,17,
PureIT,539,293,147,49,17,33,
PureIT,32,13,13,3,0,3,
